time,PriceUSD,daily_allocation_usd,daily_btc_purchase,cumulative_usd_strategy,cumulative_btc_strategy,cumulative_usd_dca,cumulative_btc_dca,spd_strategy,spd_dca,spd_improvement
2020-11-25,18748.393713033314,300.0,0.01600137081564748,91573.39306251051,12.609542427113084,69500.0,9.312667780617776,13769.875730721766,13399.521986500396,370.3537442213692
2020-11-26,17113.716871420223,42.690813381292266,0.002494537785218686,91616.08387589181,12.612036964898303,69600.0,9.31851104662196,13766.18212800196,13388.665296870633,377.5168311313264
2020-11-27,17101.603018059614,39.324197852210304,0.002299445134510678,91655.40807374402,12.614336410032815,69700.0,9.324358451680679,13762.784624649297,13377.845698250616,384.93892639868136
2020-11-28,17745.377312448858,300.0,0.01690581128356972,91955.40807374402,12.631242221316384,69800.0,9.329993722108535,13736.269008981732,13366.753183536583,369.51582544514895
2020-11-29,18190.866880420806,68.61430090121715,0.0037719093516685614,92024.02237464524,12.635014130668052,69900.0,9.33549098623879,13730.125900418467,13355.49497315993,374.63092725853676
2020-11-30,19664.407606662764,44.234350245861535,0.002249462639844482,92068.25672489111,12.637263593307896,70000.0,9.340576316140421,13725.972493504756,13343.680451629172,382.2920418755839
2020-12-01,18820.60778959673,171.13783342820577,0.0090931087529917,92239.39455831931,12.646356702060888,70100.0,9.345889640827803,13710.36395307766,13332.224879925538,378.13907315212236
2020-12-02,19214.872229047338,69.45327297657057,0.0036145581479109334,92308.84783129588,12.6499712602088,70200.0,9.351093942933378,13703.963983309544,13320.64664235524,383.3173409543051
2020-12-03,19470.31120806546,63.745040066210166,0.0032739610263550468,92372.59287136208,12.653245221235155,70300.0,9.35622996767029,13698.051367742855,13309.004221437111,389.0471463057438
2020-12-04,18732.967090999413,157.53592578100142,0.008409555465278768,92530.12879714309,12.661654776700434,70400.0,9.36156815032519,13683.818385748718,13297.682031711918,386.1363540368002
2020-12-05,19114.633130917588,20.0,0.0010463188000009451,92550.12879714309,12.662701095500434,70500.0,9.366799744325196,13681.991867623761,13286.240772092477,395.7510955312846
2020-12-06,19356.313676797196,132.3836549010396,0.006839300969777657,92682.51245204413,12.669540396470213,70600.0,9.371966017287587,13669.828386477651,13274.739401257206,395.08898522044547
2020-12-07,19182.176832846293,84.48062205601963,0.004404120699761279,92766.99307410014,12.673944517169973,70700.0,9.377179189956747,13662.127117827693,13263.336902343348,398.790215484345
2020-12-08,18340.97813769725,72.26805503824508,0.003940250868611443,92839.2611291384,12.677884768038584,70800.0,9.382631461872085,13655.736391960063,13252.304324678087,403.43206728197583
2020-12-09,18574.69673524255,30.439175019298087,0.0016387441180422918,92869.7003041577,12.679523512156626,70900.0,9.3880151298493,13653.025120819708,13241.206106980677,411.81901383903096
2020-12-10,18294.84695149036,56.9897047565891,0.003115068680689156,92926.69000891429,12.682638580837315,71000.0,9.393481149885716,13648.004227440675,13230.255140684107,417.74908675656843
2020-12-11,18061.760025716,66.45893957877806,0.0036795383995886916,92993.14894849306,12.686318119236903,71100.0,9.399017708884264,13642.207262239916,13219.434189710639,422.77307252927676
2020-12-12,18813.2837685564,145.60289350451131,0.007739366252895459,93138.75184199758,12.694057485489799,71200.0,9.404333102051678,13629.190035769694,13208.333008499549,420.8570272701454
2020-12-13,19156.0825055523,27.446440120163924,0.0014327793854619652,93166.19828211775,12.69549026487526,71300.0,9.40955337608062,13626.712798167298,13197.129559720364,429.58323844693405
2020-12-14,19286.7512992402,32.622980972698954,0.0016914710241524259,93198.82126309045,12.697181735899413,71400.0,9.414738282467832,13623.75785854266,13185.907958638421,437.84989990423855
2020-12-15,19432.5884640561,29.24688646016812,0.0015050432686445885,93228.06814955061,12.698686779168058,71500.0,9.419884277309691,13621.098271389279,13174.66332490866,446.43494648061824
2020-12-16,21370.7203186441,125.93169117815233,0.00589272094250786,93353.99984072876,12.704579500110567,71600.0,9.424563576767499,13609.036058214802,13162.798291574718,446.2377666400844
2020-12-17,22789.2674160725,300.0,0.01316409143491906,93653.99984072876,12.717743591545487,71700.0,9.428951607245805,13579.498593945504,13150.560121681738,428.938472263766
2020-12-18,23048.7645610754,20.0,0.0008677254673239999,93673.99984072876,12.718611317012812,71800.0,9.433290234582426,13577.525608640502,13138.287234794465,439.2383738460376
2020-12-19,23856.7735192285,67.77550994453925,0.0028409336195404783,93741.7753506733,12.721452250632352,71900.0,9.43748191624128,13570.739622802523,13125.844111601224,444.8955112012991
2020-12-20,23528.5506135593,300.0,0.012750466653356565,94041.7753506733,12.734202717285708,72000.0,9.4417320717924,13541.00629193889,13113.516766378334,427.4895255605552
2020-12-21,22937.4183435418,300.0,0.013079065634449102,94341.7753506733,12.747281782920156,72100.0,9.446091760337216,13511.810367716576,13101.375534448289,410.43483326828755
2020-12-22,23756.8887685564,26.009266702789642,0.001094809465842783,94367.78461737609,12.748376592385998,72200.0,9.450301065729612,13509.24644896095,13089.059647824948,420.18680113600203
2020-12-23,23307.2709018118,39.64547920392364,0.0017009919081020244,94407.43009658002,12.7500775842941,72300.0,9.454591572345391,13505.375129108594,13076.890141556558,428.4849875520358
2020-12-24,23707.6330440678,39.33038820365512,0.0016589757455140169,94446.76048478368,12.751736560039614,72400.0,9.458809623123136,13501.507616128396,13064.654175584441,436.853440543955
2020-12-25,24669.1643220339,110.16084441654121,0.004465528016210432,94556.92132920022,12.756202088055824,72500.0,9.462863266720243,13490.50065160758,13052.225195476196,438.2754561313832
2020-12-26,26478.0681052016,29.014888543718047,0.0010958083659441185,94585.93621774395,12.757297896421768,72600.0,9.466639977302098,13487.520879482028,13039.449004548345,448.0718749336829
2020-12-27,26430.8565971946,43.512723227358435,0.0016462850179428889,94629.4489409713,12.75894418143971,72700.0,9.470423433946126,13483.058735128625,13026.717240641163,456.3414944874621
2020-12-28,27039.3490199883,80.7111710959782,0.0029849524497174125,94710.16011206727,12.761929133889428,72800.0,9.47412174783401,13474.720261045568,13013.903499771992,460.81676127357605
2020-12-29,27231.2034552893,31.66982231903565,0.0011629975285901001,94741.8299343863,12.763092131418018,72900.0,9.477794005660007,13471.44354321331,13001.089171001382,470.3543722119284
2020-12-30,28844.6136781999,30.67516701127651,0.0010634625706379317,94772.50510139758,12.764155593988656,73000.0,9.481260857430518,13468.2053411295,12988.028571822628,480.1767693068723
2020-12-31,29022.6714126242,300.0,0.010336746598368158,95072.50510139758,12.774492340587024,73100.0,9.484706439629974,13436.57908978275,12974.974609616927,461.6044801658227
2021-01-01,29380.6937327878,30.832513027244456,0.001049414057668641,95103.33761442482,12.775541754644692,73200.0,9.488110035232905,13433.326395378745,12961.898955236209,471.4274401425355
2021-01-02,32022.6810578609,57.50466172541364,0.0017957478832428195,95160.84227615023,12.777337502527935,73300.0,9.491232821854654,13427.095848362691,12948.475882475652,478.61996588703914
2021-01-03,33277.8353050848,112.68165948427031,0.0033860874197863683,95273.5239356345,12.780723589947721,73400.0,9.494237825007149,13414.769457443608,12934.928916903473,479.8405405401354
2021-01-04,31802.1467136178,65.41066006236996,0.0020568001478453927,95338.93459569686,12.782780390095567,73500.0,9.497382266824253,13407.723134628484,12921.608526291502,486.1146083369822
2021-01-05,34013.1741724138,300.0,0.008820111833117691,95638.93459569686,12.791600501928684,73600.0,9.500322304101958,13374.888120621354,12908.046608834182,466.84151178717184
2021-01-06,36643.2777223846,20.0,0.0005458027022452313,95658.93459569686,12.79214630463093,73700.0,9.503051317613185,13372.662322340324,12894.235166367956,478.4271559723675
2021-01-07,39215.6511490356,25.66483957515866,0.0006544539953607226,95684.59943527202,12.79280075862629,73800.0,9.50560131989722,13369.759432687248,12880.21859064664,489.54084204060746
2021-01-08,40775.4045634132,74.81399385162679,0.0018347823805224882,95759.41342912364,12.794635541006812,73900.0,9.508053778703472,13361.230069017462,12866.107954943804,495.12211407365794
2021-01-09,40370.6823495032,30.80200464528969,0.0007629795399202296,95790.21543376893,12.795398520546733,74000.0,9.51053082378124,13357.730184241733,12852.06868078546,505.66150345627284
